Customer_ID,Industry,Company_Size,Subscription_Plan,Subscription_Fee_USD,Marketing_Channel,Website_Visits,Trial_Used,Sales_Contacted,Conversion_Status,Lifetime_Value,Churn_Status,Satisfaction_Score,Avg_Session_Time_mins,Features_Used_Count,Files_Created,Days_Active_in_Trial,Support_Tickets_Raised,Email_Click_Through_Rate,Competitor_Subscription_Price,AI_Feature_Usage_Flag,Cloud_Storage_Usage_GB,Plan_Upgrade_Flag,Plan_Downgrade_Flag,Login_Frequency_per_Week,Discount_Offered_USD,Engagement_Score,Trial_Dropoff_Flag,Last_Login_Days_Ago,Region,Device_Type
CUST_1579,Education,Enterprise,Pro,31.36,Social Media,11,1,1,0,12637.18,0,2,91,25,29,15,5,0.13,70.33,0,3.06,0,0,10,1.67,36,0,39,North America,Web
CUST_1580,Finance,Enterprise,Pro,94.34,Email,19,1,1,0,9428.89,0,4,67,22,129,18,1,0.12,37.42,0,20.43,0,0,5,20.41,92,1,44,Asia,Web
CUST_1581,IT,Mid,Basic,94.3,Social Media,17,0,0,0,2197.49,0,3,127,7,171,16,2,0.32,15.92,1,48.36,0,0,6,23.04,47,0,48,North America,Mobile
CUST_1582,Design,Small,Pro,102.18,Referral,46,0,0,0,910.17,0,7,135,18,21,10,2,0.48,38.47,1,37.82,0,0,14,40.86,77,0,48,Europe,Web
CUST_1583,Marketing,Enterprise,Enterprise,12.11,Paid Ads,13,0,1,0,11313.64,0,4,26,9,126,7,5,0.2,33.03,1,22.57,0,0,6,22.94,99,0,6,Australia,Web
CUST_1584,Finance,Small,Basic,116.43,Email,32,1,1,0,1282.6,0,4,68,15,158,24,3,0.13,58.41,1,19.92,0,0,1,25.01,39,1,49,Asia,Mobile
CUST_1585,IT,Small,Basic,110.78,Social Media,21,1,0,0,10217.96,0,1,77,23,178,29,5,0.29,128.92,0,18.76,0,0,7,44.84,23,0,44,North America,Web
CUST_1586,IT,Mid,Business,58.24,Referral,19,0,0,0,2368.52,0,4,142,17,37,5,5,0.32,19.26,1,32.44,0,0,12,44.75,60,0,53,North America,Web
CUST_1587,Education,Small,Enterprise,111.88,Organic,37,0,1,0,13612.41,0,5,58,3,98,7,0,0.22,82.8,1,31.59,0,0,12,34.99,96,1,17,Europe,Web
CUST_1588,Finance,Enterprise,Enterprise,99.44,Referral,38,1,0,0,10734.47,0,8,37,24,193,8,5,0.05,88.88,1,44.41,0,0,11,23.15,23,0,56,Australia,Mobile
CUST_1589,Design,Mid,Business,109.06,Paid Ads,40,0,1,0,10552.79,0,1,159,13,15,30,2,0.56,106.45,1,13.06,0,0,14,17.89,22,0,11,Australia,Mobile
CUST_1590,Education,Small,Enterprise,69.28,Paid Ads,20,0,0,0,3773.97,0,2,98,19,188,6,2,0.66,111.63,0,32.89,0,0,10,6.41,64,0,28,Australia,Mobile
CUST_1591,Design,Enterprise,Business,15.95,Social Media,23,0,1,0,9148.34,0,6,78,10,156,23,2,0.38,93.98,1,17.82,0,0,6,29.24,13,1,27,Australia,Desktop App
CUST_1592,Design,Mid,Basic,63.42,Referral,48,1,1,1,115.75,1,9,95,13,71,14,2,0.79,72.1,0,37.49,0,0,12,44.4,87,1,54,North America,Desktop App
CUST_1593,Marketing,Mid,Basic,34.67,Social Media,10,1,1,0,9445.91,0,8,79,1,24,20,3,0.67,49.6,0,46.1,0,0,14,19.77,97,0,55,North America,Web
CUST_1594,Design,Mid,Pro,42.03,Social Media,38,1,0,0,8043.51,0,5,53,1,171,27,4,0.09,142.33,0,49.16,0,0,1,31.92,19,0,15,Australia,Desktop App
CUST_1595,IT,Enterprise,Pro,29.89,Social Media,5,1,1,0,13007.83,0,5,75,16,66,22,2,0.17,77.93,1,15.83,0,0,6,9.7,46,0,38,Europe,Desktop App
CUST_1596,Marketing,Enterprise,Enterprise,55.29,Email,25,1,1,0,14150.86,0,10,93,9,33,9,4,0.49,108.97,1,15.25,0,0,3,43.38,9,1,52,Asia,Web
CUST_1597,Marketing,Small,Basic,84.63,Referral,20,1,0,1,11643.9,0,8,128,20,200,15,2,0.92,19.78,1,29.88,1,1,11,33.19,17,1,55,Asia,Web
CUST_1598,IT,Enterprise,Pro,67.38,Referral,5,0,1,0,13806.04,0,7,102,14,12,18,2,0.24,53.72,1,23.24,0,0,1,21.54,84,0,8,Europe,Web
CUST_1599,Finance,Enterprise,Pro,52.11,Organic,18,1,1,0,6894.61,0,5,129,9,141,6,4,0.93,27.41,1,48.67,0,0,3,19.18,58,1,53,Europe,Desktop App
CUST_1600,Design,Small,Pro,74.61,Email,36,0,0,0,4542.36,0,6,96,13,148,23,3,0.85,31.34,1,7.84,0,0,8,21.76,85,0,17,Asia,Mobile
CUST_1601,Healthcare,Mid,Enterprise,60.53,Email,48,0,0,0,13618.44,0,6,154,21,185,22,0,0.26,8.72,0,42.78,0,0,9,41.73,28,0,29,Europe,Desktop App
CUST_1602,Design,Small,Business,33.89,Email,46,1,1,1,2532.34,1,2,61,23,167,12,5,0.76,33,0,27.73,1,0,2,7.19,13,1,57,North America,Mobile
CUST_1603,Education,Mid,Basic,118.01,Email,38,1,1,0,6502.28,0,2,52,7,176,12,5,0.61,114.86,0,15.79,0,0,13,19.19,69,0,20,Australia,Mobile
CUST_1604,Marketing,Small,Enterprise,55.01,Email,1,0,1,0,10623.03,0,4,46,2,61,7,0,0.33,98.93,1,13.95,0,0,12,38.36,9,0,42,Asia,Mobile
CUST_1605,Design,Small,Pro,105.08,Organic,1,1,1,0,4941.34,0,7,36,10,158,16,2,0.4,21.44,1,48.75,0,0,7,34.78,34,1,8,Asia,Web
CUST_1606,Design,Mid,Basic,24.8,Referral,45,1,0,0,9307.5,0,10,8,3,8,6,4,0.77,115.82,0,2.47,0,0,11,12.07,32,0,12,North America,Mobile
CUST_1607,IT,Small,Basic,72,Paid Ads,34,0,1,0,3773.06,0,4,54,22,49,2,1,0.1,104.11,1,32.83,0,0,13,19.44,13,0,9,North America,Mobile
CUST_1608,Healthcare,Small,Pro,102.63,Referral,17,1,1,1,8734.18,0,10,93,17,3,9,4,0.14,83.96,0,27.27,0,1,3,15.4,29,1,42,North America,Mobile
CUST_1609,IT,Small,Enterprise,37.82,Paid Ads,26,0,0,0,13778.06,0,9,60,15,23,1,5,0.43,31.94,1,17,0,0,9,13.85,50,1,5,Australia,Mobile
CUST_1610,Design,Small,Business,43.64,Email,14,1,0,0,14844.64,0,7,40,16,91,21,3,0.45,101.06,0,45.17,0,0,9,4.66,68,1,53,Asia,Web
CUST_1611,Design,Small,Business,88.89,Social Media,2,0,0,0,14162.98,0,3,86,6,153,8,3,0.36,81.41,0,17.1,0,0,4,49.77,81,1,54,Australia,Mobile
CUST_1612,Education,Mid,Pro,107.55,Email,3,0,0,0,11004.25,0,8,110,22,44,4,3,0.1,111.63,0,45.45,0,0,14,24.49,51,1,41,North America,Web
CUST_1613,Education,Enterprise,Basic,116.89,Organic,44,1,0,1,14213.81,0,6,174,19,111,15,4,0.43,85.87,0,32.05,0,1,5,29.77,17,0,53,North America,Desktop App
CUST_1614,Finance,Small,Pro,63.94,Social Media,22,0,0,0,14823.49,0,7,166,4,116,23,4,0.09,141.52,1,15.72,0,0,9,20.71,78,0,43,Europe,Web
CUST_1615,Healthcare,Enterprise,Enterprise,101.14,Social Media,42,0,1,0,6037.9,0,2,62,4,40,15,2,0.04,49.52,0,47.48,0,0,12,40.4,19,0,46,Asia,Mobile
CUST_1616,Healthcare,Mid,Enterprise,28.05,Email,33,0,1,0,533.64,0,10,48,19,133,19,0,0.86,106.17,0,49.13,0,0,1,24.45,82,1,22,Asia,Web
CUST_1617,Design,Mid,Pro,35.63,Paid Ads,44,0,1,0,427.39,0,10,120,14,137,30,4,0.52,149.38,1,30.93,0,0,11,33.02,45,0,44,Australia,Desktop App
CUST_1618,Education,Enterprise,Business,39.24,Email,30,1,0,0,6242.36,0,1,101,9,119,17,3,0.45,123.25,1,18.7,0,0,8,17.41,91,1,24,Asia,Mobile
CUST_1619,IT,Mid,Basic,106.62,Social Media,43,0,0,0,3931.79,0,10,50,4,39,16,0,0.73,12.96,1,18.65,0,0,6,19.42,97,0,9,Australia,Web
CUST_1620,Design,Enterprise,Basic,50.76,Social Media,3,1,0,1,7058.4,0,2,154,9,36,27,5,0.58,94.32,1,15.91,1,0,2,35.82,23,0,19,Asia,Web
CUST_1621,Design,Mid,Pro,61.1,Paid Ads,37,1,1,0,1041.12,0,10,79,3,200,13,2,0.91,47.22,0,4.06,0,0,6,26.08,75,1,39,Asia,Mobile
CUST_1622,Design,Small,Business,82.54,Paid Ads,49,0,0,0,7540.35,0,4,115,19,200,6,5,0.57,19.06,0,40.25,0,0,6,35.37,39,0,57,Asia,Desktop App
CUST_1623,Finance,Small,Basic,72.7,Organic,15,0,0,0,11439.49,0,1,40,19,110,25,2,0.78,42.54,0,25.14,0,0,9,22.53,32,0,39,Asia,Mobile
CUST_1624,Healthcare,Small,Enterprise,108.34,Paid Ads,42,0,0,0,14444.49,0,10,157,15,92,9,3,0.37,82.29,0,46.08,0,0,1,39.38,71,1,13,North America,Desktop App
CUST_1625,Healthcare,Small,Basic,117.2,Email,6,1,1,0,6099.55,0,7,45,22,110,21,1,0.52,11.73,0,2.42,0,0,14,0.18,79,1,7,North America,Mobile
CUST_1626,Healthcare,Enterprise,Basic,73.66,Paid Ads,44,0,1,0,6689.95,0,5,130,6,9,16,1,0.76,110,1,39.03,0,0,4,37.52,89,1,33,Europe,Desktop App
CUST_1627,Marketing,Enterprise,Enterprise,96.76,Referral,48,1,0,0,5650.47,0,10,167,25,186,11,3,0.54,75.74,0,33.01,0,0,4,30.4,58,0,35,North America,Mobile
CUST_1628,IT,Small,Pro,73.39,Social Media,32,0,1,0,8527.03,0,3,164,24,38,13,5,0.44,63.66,0,0.63,0,0,5,33.51,5,1,9,Asia,Desktop App
CUST_1629,Education,Small,Pro,49.05,Paid Ads,10,0,0,0,964.15,0,10,103,20,20,28,3,0.56,65,1,26.86,0,0,7,1.39,31,1,20,Australia,Mobile
CUST_1630,Design,Enterprise,Pro,110.87,Email,42,1,1,1,3524.4,1,4,151,23,37,18,2,0.37,67.9,1,9.36,0,0,11,31.27,41,0,42,Asia,Web
CUST_1631,Design,Enterprise,Business,65.5,Email,35,0,1,0,9118.09,0,10,97,9,81,6,0,0.44,115.3,0,36.05,0,0,12,5.46,81,1,26,Asia,Desktop App
CUST_1632,IT,Small,Basic,39.25,Organic,34,1,1,1,2489.28,1,3,56,8,78,28,5,0.58,124.29,1,2.28,1,1,11,1.58,97,1,5,Australia,Web
CUST_1633,Design,Enterprise,Basic,92.83,Organic,1,1,1,1,4632.92,0,1,179,24,195,13,1,0.29,44.57,1,3.87,0,1,4,11.49,40,0,6,Australia,Desktop App
CUST_1634,Finance,Mid,Basic,83.17,Social Media,6,0,0,0,7782.41,0,3,156,4,177,12,2,0.21,118.14,1,25.99,0,0,2,45.2,18,0,53,North America,Mobile
CUST_1635,Healthcare,Mid,Pro,79.22,Social Media,23,1,0,0,12743.31,0,5,39,1,45,8,4,0.4,115.37,0,20.95,0,0,8,49.44,86,0,33,North America,Web
CUST_1636,Finance,Small,Business,99.81,Referral,32,1,0,0,9686.92,0,6,106,17,133,3,5,0.54,57.27,0,21.22,0,0,4,44.19,92,1,57,Australia,Desktop App
CUST_1637,Healthcare,Small,Enterprise,55.05,Social Media,8,0,0,0,4475.94,0,2,42,14,91,30,2,0.41,73.85,1,13.06,0,0,10,14.91,4,1,57,North America,Mobile
CUST_1638,Education,Enterprise,Business,12.42,Paid Ads,50,1,0,1,10317.06,1,9,119,4,75,13,0,0.57,128.2,1,47.58,1,1,12,3.58,38,0,14,Asia,Desktop App
CUST_1639,Finance,Mid,Pro,87.12,Referral,50,0,1,0,5102.95,0,6,87,11,48,13,1,0.44,125.49,0,18.39,0,0,9,41.73,72,1,25,Europe,Mobile
CUST_1640,IT,Mid,Business,64.54,Referral,25,1,1,0,14916.34,0,10,5,1,156,3,0,0.39,126.52,1,11.9,0,0,8,42.23,27,0,16,North America,Desktop App
CUST_1641,Education,Enterprise,Enterprise,85.28,Social Media,48,1,1,0,3795.98,0,3,145,22,121,11,4,0.83,25.85,1,18.35,0,0,13,6,95,0,13,North America,Web
CUST_1642,Healthcare,Enterprise,Basic,89.65,Paid Ads,47,1,0,1,10817.78,1,9,75,14,163,2,4,0.41,68.85,0,24.75,0,1,7,24.36,94,0,2,Europe,Web
CUST_1643,Design,Mid,Business,58.04,Referral,6,0,0,0,4556.04,0,10,102,12,143,28,0,0.42,131.57,0,27.52,0,0,11,30.65,83,0,42,Europe,Mobile
CUST_1644,Healthcare,Small,Business,113.32,Referral,28,0,1,0,13590.38,0,8,31,17,19,27,5,0.96,108.86,0,36.4,0,0,3,24.21,59,1,3,Asia,Desktop App
CUST_1645,IT,Small,Business,92.12,Organic,37,1,0,0,13698.77,0,3,169,22,135,13,1,0.18,96.66,0,47.53,0,0,8,47.29,72,0,17,Australia,Mobile
CUST_1646,Marketing,Mid,Business,105.46,Organic,14,0,1,0,1043.22,0,3,5,23,102,25,3,0.27,134.42,0,25.45,0,0,4,48.56,27,0,21,Europe,Web
CUST_1647,Design,Enterprise,Business,55.75,Social Media,37,0,0,0,6183.94,0,10,62,8,145,5,0,0.31,86.68,1,9.15,0,0,11,2.68,93,1,14,Asia,Desktop App
CUST_1648,Education,Small,Basic,100.64,Organic,43,0,1,0,13684.53,0,3,96,18,116,25,4,0.36,110.45,0,39.71,0,0,5,22.83,52,0,52,Australia,Mobile
CUST_1649,IT,Mid,Pro,22.99,Social Media,47,1,1,1,14976.75,1,5,104,12,125,5,5,0.07,80.28,1,23.03,0,1,2,24.84,45,1,28,Asia,Web
CUST_1650,Marketing,Enterprise,Pro,108.28,Social Media,16,1,1,0,9866.93,0,5,62,14,68,18,5,0.18,99.3,1,44.21,0,0,10,22.47,82,0,18,Australia,Web
CUST_1651,IT,Mid,Pro,64.33,Organic,36,1,1,1,2331.34,1,2,28,9,64,30,5,0.07,85.59,0,49.83,1,1,13,35.75,73,0,39,North America,Mobile
CUST_1652,IT,Small,Enterprise,33.34,Email,25,1,1,0,6355.61,0,10,9,2,102,14,5,0.95,53.2,1,9.6,0,0,14,5.47,21,0,50,North America,Web
CUST_1653,Healthcare,Small,Business,89.63,Organic,45,1,1,0,7524.65,0,3,153,9,104,7,1,0.75,52.07,0,39.79,0,0,2,3.34,54,1,0,Australia,Web
CUST_1654,Marketing,Small,Basic,27.53,Email,23,1,0,0,3402.51,0,1,83,19,156,17,1,0.11,119.94,1,20.7,0,0,4,10.44,51,0,44,North America,Desktop App
CUST_1655,Education,Enterprise,Business,18.86,Referral,4,1,0,1,8260.71,1,10,56,2,9,15,5,0.53,59.6,0,30.1,0,0,6,1.08,65,0,5,North America,Mobile
CUST_1656,Healthcare,Small,Basic,36.61,Paid Ads,6,0,0,0,4358.48,0,5,179,25,20,6,4,0.87,21.16,1,20.01,0,0,10,41.49,48,0,59,North America,Web
CUST_1657,Healthcare,Small,Enterprise,38.05,Email,6,0,0,0,1021.13,0,4,26,2,11,27,5,0.78,79.81,1,27.33,0,0,10,17.08,76,0,19,Australia,Mobile
CUST_1658,IT,Small,Enterprise,72.25,Referral,34,0,1,0,9869.95,0,8,160,19,109,25,3,0.21,43.95,0,31.36,0,0,4,35.83,19,1,42,Europe,Desktop App
CUST_1659,Education,Enterprise,Basic,30.23,Social Media,37,0,1,0,9663.35,0,4,118,10,176,29,2,0.26,22.19,0,6.61,0,0,3,47.06,20,0,30,North America,Web
CUST_1660,Healthcare,Enterprise,Pro,73.57,Email,36,1,1,0,13455.27,0,1,13,15,134,22,5,0.12,49.21,0,42.78,0,0,3,3.33,62,1,39,Australia,Mobile
CUST_1661,IT,Enterprise,Pro,40,Social Media,38,1,1,1,13316.84,1,6,13,1,89,20,3,0.81,147.31,0,39.79,0,1,13,10.36,75,0,5,North America,Web
CUST_1662,IT,Small,Basic,117.75,Organic,47,1,1,1,10175.77,1,8,58,6,33,27,0,0.76,51.19,0,7.92,1,1,12,15.38,75,1,25,North America,Mobile
CUST_1663,Design,Enterprise,Business,106.01,Paid Ads,23,0,1,0,13689.33,0,8,179,12,161,20,1,0.73,139.65,0,36.25,0,0,3,20.87,82,1,20,Europe,Web
CUST_1664,IT,Mid,Enterprise,94.27,Paid Ads,9,1,0,0,13548.12,0,8,114,4,67,26,2,0.56,36.23,0,21.3,0,0,7,40.92,65,0,47,Europe,Mobile
CUST_1665,Healthcare,Small,Enterprise,92.21,Email,30,0,1,0,5434.5,0,10,171,12,37,11,2,0.37,5.12,1,0.86,0,0,4,39.29,87,1,10,Europe,Mobile
CUST_1666,Design,Mid,Basic,81.81,Social Media,48,0,1,0,8794.5,0,1,52,23,100,27,0,0.47,80.17,1,1.45,0,0,6,36.89,9,0,1,North America,Mobile
CUST_1667,Healthcare,Enterprise,Enterprise,41.8,Email,46,1,0,0,11358.88,0,7,172,15,130,9,5,0.79,11.68,0,13.83,0,0,5,23.15,83,0,42,North America,Desktop App
CUST_1668,Education,Enterprise,Basic,114.46,Referral,4,1,1,1,13150.18,1,1,154,24,97,14,0,0.26,51.99,0,7.54,1,0,8,25.73,100,0,55,Europe,Mobile
CUST_1669,Design,Small,Pro,18.94,Email,26,0,1,0,1836.13,0,5,126,4,6,7,0,0.53,140.98,0,15.87,0,0,4,28.05,85,1,24,North America,Desktop App
CUST_1670,IT,Enterprise,Business,60.78,Social Media,32,0,1,0,7879.58,0,10,118,23,53,19,1,0.72,79.83,0,7.02,0,0,2,29.51,91,0,15,North America,Web
CUST_1671,Finance,Enterprise,Business,118.92,Paid Ads,41,1,1,1,4536.05,1,4,61,1,34,9,2,0.8,7.61,0,21.57,0,1,4,30.03,99,0,58,North America,Web
CUST_1672,Education,Mid,Enterprise,118.98,Email,14,0,0,0,14883.75,0,3,22,25,168,23,5,0.4,105.97,1,10.19,0,0,3,3.71,93,0,3,Australia,Web
CUST_1673,Finance,Mid,Basic,79.27,Paid Ads,11,1,1,1,810.17,1,5,78,24,96,22,4,0.75,13.95,1,7.66,1,0,7,16.79,33,0,4,Asia,Mobile
CUST_1674,Education,Mid,Enterprise,35.04,Email,30,0,0,0,9396.84,0,9,5,8,50,25,3,0.97,131.86,1,12.22,0,0,1,40.06,4,1,16,North America,Mobile
CUST_1675,Marketing,Small,Enterprise,73.98,Social Media,41,1,1,1,8383.8,1,9,177,23,72,25,4,0.15,76.19,0,10.38,1,0,1,0.54,59,1,18,Europe,Desktop App
CUST_1676,Healthcare,Small,Basic,104.78,Organic,3,0,1,0,11277.27,0,6,36,10,70,6,1,0.99,99.47,0,28.3,0,0,12,27.28,64,1,0,Australia,Mobile
CUST_1677,Finance,Enterprise,Enterprise,16.88,Organic,28,0,0,0,12952.17,0,10,172,11,126,1,5,0.65,17.81,0,23,0,0,5,45.17,62,0,13,Asia,Mobile
CUST_1678,Design,Small,Basic,86.03,Paid Ads,22,1,1,0,4306.08,0,4,102,20,166,7,2,0.53,75.45,0,37.53,0,0,12,29.37,23,0,17,Europe,Desktop App
CUST_1679,Design,Mid,Enterprise,69.39,Email,26,1,1,0,1986.68,0,4,130,21,26,22,2,0.24,14.3,0,27.16,0,0,11,29.14,69,0,57,Australia,Web
CUST_1680,Finance,Enterprise,Basic,88.17,Paid Ads,14,0,0,0,6695.52,0,5,101,5,147,22,2,0.33,131.9,0,19.18,0,0,4,1.29,19,0,45,Europe,Mobile
CUST_1681,Finance,Enterprise,Pro,29.53,Organic,44,1,1,1,12733.87,1,2,53,7,144,22,2,0.16,48.23,0,12.38,1,0,2,20.6,86,0,0,Australia,Mobile
CUST_1682,Finance,Enterprise,Basic,68.09,Organic,7,1,1,0,1194.81,0,9,104,12,63,26,5,0.07,42.92,0,32.22,0,0,5,5.08,73,1,18,Europe,Mobile
CUST_1683,Finance,Enterprise,Business,41.69,Organic,33,1,1,1,7983.84,1,9,168,4,172,24,1,0.37,106.99,1,34.77,0,1,10,18.27,40,1,42,Australia,Desktop App
CUST_1684,Finance,Enterprise,Basic,23.06,Referral,39,0,1,0,986.26,0,4,157,4,59,1,5,0.87,65.38,0,12.23,0,0,4,17.16,87,0,43,North America,Desktop App
CUST_1685,Design,Mid,Business,98.99,Paid Ads,20,1,1,1,5260.85,0,3,86,12,90,11,2,0.2,37.68,1,45.09,0,1,13,18.56,83,1,39,Europe,Mobile
CUST_1686,Finance,Enterprise,Basic,25.81,Referral,47,1,0,0,4860.29,0,2,37,6,5,28,2,0.26,30.92,1,46.16,0,0,11,30.83,27,0,46,Asia,Web
CUST_1687,Marketing,Small,Pro,61.86,Social Media,40,1,0,1,880.65,0,1,83,5,149,2,1,0.07,52.93,0,27.25,0,1,9,22.02,10,0,19,Asia,Web
CUST_1688,Finance,Enterprise,Basic,88.99,Social Media,48,1,1,0,13451.49,0,9,137,18,131,27,5,0.05,145.6,1,21.69,0,0,7,26.77,2,0,34,Australia,Web
CUST_1689,Design,Enterprise,Pro,105.19,Organic,2,1,1,0,7181.78,0,4,102,13,118,1,0,0.14,41.39,1,25.38,0,0,8,33.27,92,0,26,Australia,Web
CUST_1690,Finance,Mid,Basic,108.06,Social Media,44,0,0,0,5542.46,0,3,129,16,21,20,4,0.06,133.94,0,8.64,0,0,2,2.68,24,1,51,North America,Web
CUST_1691,Finance,Enterprise,Enterprise,90.29,Paid Ads,2,0,1,0,9520.65,0,7,61,15,80,23,1,0.86,50.86,0,25.58,0,0,3,38.17,80,1,49,Europe,Mobile
CUST_1692,Design,Mid,Business,46.58,Social Media,42,0,1,0,7925.43,0,1,103,9,100,7,4,0.01,147.79,0,26.43,0,0,14,31.68,83,1,33,Europe,Mobile
CUST_1693,Education,Enterprise,Business,119.31,Email,21,1,1,0,13196.7,0,4,87,20,1,19,1,0.54,77.1,0,32.18,0,0,8,3.86,4,1,48,North America,Web
CUST_1694,Design,Small,Basic,90.3,Paid Ads,25,1,1,1,3049.4,0,3,78,8,83,18,3,0.27,107.02,0,21.58,0,0,1,13.16,67,0,47,North America,Web
CUST_1695,IT,Mid,Business,37.28,Paid Ads,50,0,0,0,5323.54,0,1,11,24,75,14,5,0.52,144.02,1,21.06,0,0,1,0.24,3,0,31,Australia,Web
CUST_1696,Design,Small,Business,111.55,Social Media,3,0,0,0,12909.87,0,6,162,15,14,6,4,0.26,86.95,0,38.59,0,0,3,39.55,15,1,27,Australia,Web
CUST_1697,Finance,Small,Enterprise,100.06,Organic,16,1,1,1,9621.42,1,4,153,8,189,21,4,0.05,129.37,0,20.31,1,0,12,11.58,11,1,25,Europe,Mobile
CUST_1698,IT,Enterprise,Basic,54.26,Organic,42,1,1,1,1896.05,1,2,41,2,12,10,1,0.94,88.55,1,17.02,0,1,4,11.14,55,1,11,Asia,Desktop App
CUST_1699,Marketing,Small,Enterprise,30.91,Paid Ads,48,1,1,0,1423.88,0,4,29,23,101,5,3,0.24,40.36,1,18.87,0,0,14,47.19,67,0,58,Asia,Web
CUST_1700,Finance,Small,Pro,80.41,Social Media,11,0,1,0,7988.35,0,7,160,2,73,7,1,0.58,100.63,1,49.76,0,0,6,24.73,92,0,49,North America,Web
CUST_1701,IT,Mid,Pro,62.86,Social Media,39,1,0,0,9378.31,0,1,20,15,119,15,2,0.8,19.98,0,25.04,0,0,6,10.17,43,0,8,Asia,Mobile
CUST_1702,IT,Enterprise,Business,101.49,Email,19,1,0,0,6987.42,0,5,11,6,64,4,4,0.84,54.47,0,6.32,0,0,12,41.88,61,0,38,Europe,Web
CUST_1703,Design,Small,Enterprise,64.22,Organic,23,1,0,1,14011.21,1,9,15,5,99,2,5,0.05,110.63,1,3.39,0,1,7,13.34,36,1,46,Australia,Desktop App
CUST_1704,Design,Mid,Basic,51.36,Email,17,1,0,1,7379.08,1,6,29,25,141,4,2,0.5,98.38,1,11.09,0,1,7,24.79,16,1,11,Europe,Mobile
CUST_1705,Finance,Small,Pro,61.27,Email,24,1,1,0,1521.7,0,8,57,11,143,6,0,0.97,105.8,0,35.8,0,0,4,18.8,69,1,47,Asia,Web
CUST_1706,Marketing,Enterprise,Pro,53.93,Referral,9,0,0,0,14383.39,0,3,113,2,159,29,0,0.8,63.77,0,8.62,0,0,2,34.88,9,0,24,Europe,Desktop App
CUST_1707,Finance,Mid,Business,90.18,Paid Ads,23,1,0,0,9481.2,0,8,154,23,142,20,3,0.98,128.31,1,44.01,0,0,9,1.09,3,1,54,Australia,Desktop App
CUST_1708,Healthcare,Small,Pro,119.06,Email,7,0,0,0,1652.87,0,3,84,9,61,22,4,0.41,11.11,1,6.4,0,0,1,45.03,45,0,9,North America,Mobile
CUST_1709,Finance,Small,Basic,100.22,Referral,5,1,0,1,3037.97,0,4,107,23,1,23,2,0.13,127.21,0,13.75,1,1,12,8.16,74,1,38,Asia,Desktop App
CUST_1710,IT,Mid,Pro,89.15,Referral,22,1,0,0,5423.37,0,8,107,9,83,18,5,0.16,108.24,0,34.64,0,0,9,19.56,60,0,43,Europe,Mobile
CUST_1711,Finance,Small,Enterprise,46.69,Email,15,1,0,1,12223.7,1,10,35,17,138,6,5,0.49,136.25,1,31.5,1,1,8,32.21,40,1,49,Asia,Web
CUST_1712,IT,Mid,Basic,83.81,Social Media,38,1,0,1,11866.96,1,5,37,6,15,23,0,0.97,35.24,0,48.03,0,1,5,0.93,54,1,6,Asia,Desktop App
CUST_1713,Finance,Small,Business,37.85,Social Media,18,1,0,0,5380.92,0,3,146,5,137,25,2,0.02,37.24,1,28.15,0,0,3,2.28,52,1,24,Asia,Mobile
CUST_1714,Education,Enterprise,Business,54.55,Referral,26,1,1,1,13591.02,0,6,44,1,30,5,4,0.13,14.91,0,17.17,0,0,1,26.07,46,1,53,Europe,Mobile
CUST_1715,Design,Enterprise,Enterprise,33.82,Email,47,1,0,1,8000.19,0,4,148,24,144,7,1,0.08,30.79,0,49.32,0,1,14,11.07,83,0,54,Asia,Desktop App
CUST_1716,Healthcare,Enterprise,Business,107.21,Email,12,1,1,1,11986.31,1,8,105,22,161,21,5,0.17,38.52,0,5.04,1,1,6,37.85,88,1,58,Asia,Mobile
CUST_1717,Design,Enterprise,Basic,35.5,Referral,43,0,0,0,3721.24,0,1,82,5,31,12,3,0.93,88.96,1,42.73,0,0,4,28.85,26,1,49,Asia,Web
CUST_1718,IT,Small,Enterprise,46.8,Paid Ads,31,1,0,1,10481.71,0,6,142,13,102,24,3,0.09,71.2,0,48.83,0,1,2,40.54,2,0,54,North America,Mobile
CUST_1719,Design,Mid,Basic,119.43,Referral,5,0,1,0,6485.11,0,3,6,20,95,5,3,0.15,26.82,1,22.55,0,0,7,41.88,87,1,23,Australia,Desktop App
CUST_1720,Healthcare,Mid,Pro,83.11,Referral,12,1,0,1,8314.28,1,4,15,12,137,27,0,0.41,105.32,1,31.14,1,0,4,16.22,78,0,38,Asia,Mobile
CUST_1721,Healthcare,Mid,Business,43.34,Paid Ads,13,1,0,0,532.03,0,4,57,23,38,22,1,0.63,111.4,0,8.42,0,0,14,25.63,32,1,53,North America,Mobile
CUST_1722,Education,Small,Basic,83.11,Organic,44,0,0,0,5999.51,0,2,166,9,58,23,0,0.94,127.62,1,38.07,0,0,9,1.77,72,0,26,Australia,Mobile
CUST_1723,Marketing,Mid,Enterprise,49.27,Email,28,1,1,1,7707.18,1,4,43,2,151,1,2,0.07,53.53,1,29.62,0,1,13,40.29,2,0,44,North America,Mobile
CUST_1724,Finance,Mid,Enterprise,12.62,Organic,44,0,0,0,10722.01,0,8,66,11,78,10,0,0.93,100.4,0,9.81,0,0,9,39.28,98,0,1,Asia,Mobile
CUST_1725,Education,Enterprise,Basic,107.91,Social Media,16,1,1,1,12969.36,1,8,13,15,13,28,4,0.85,130.12,0,36.78,1,0,14,13.87,18,1,57,Asia,Desktop App
